,state_ansi,week_ending,begin_code,county_code,county_name,end_code,Value,asd_code,country_name,state_fips_code,location_desc,reference_period_desc,state_alpha,county_ansi,domain_desc,util_practice_desc,congr_district_code,freq_desc,unit_desc,year,region_desc,group_desc,commodity_desc,CV (%),domaincat_desc,short_desc,statisticcat_desc,source_desc,zip_5,class_desc,watershed_code,agg_level_desc,watershed_desc,country_code,state_name,load_time,asd_desc,prodn_practice_desc,sector_desc
1177,29,,00,,,00,4,,UNITED STATES,29,MISSOURI,YEAR,MO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MISSOURI,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1178,30,,00,,,00,9,,UNITED STATES,30,MONTANA,YEAR,MT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MONTANA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1179,31,,00,,,00,                 (D),,UNITED STATES,31,NEBRASKA,YEAR,NE,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEBRASKA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1180,33,,00,,,00,6,,UNITED STATES,33,NEW HAMPSHIRE,YEAR,NH,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW HAMPSHIRE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1181,34,,00,,,00,18,,UNITED STATES,34,NEW JERSEY,YEAR,NJ,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW JERSEY,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1182,35,,00,,,00,4,,UNITED STATES,35,NEW MEXICO,YEAR,NM,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW MEXICO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1183,36,,00,,,00,44,,UNITED STATES,36,NEW YORK,YEAR,NY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,15.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW YORK,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1184,37,,00,,,00,6,,UNITED STATES,37,NORTH CAROLINA,YEAR,NC,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NORTH CAROLINA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1185,38,,00,,,00,                 (D),,UNITED STATES,38,NORTH DAKOTA,YEAR,ND,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NORTH DAKOTA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1186,39,,00,,,00,6,,UNITED STATES,39,OHIO,YEAR,OH,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,22.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OHIO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1187,40,,00,,,00,1,,UNITED STATES,40,OKLAHOMA,YEAR,OK,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,13.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OKLAHOMA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1188,41,,00,,,00,"3,280",,UNITED STATES,41,OREGON,YEAR,OR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,13.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OREGON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1189,42,,00,,,00,59,,UNITED STATES,42,PENNSYLVANIA,YEAR,PA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,14.7,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,PENNSYLVANIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1190,44,,00,,,00,2,,UNITED STATES,44,RHODE ISLAND,YEAR,RI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,RHODE ISLAND,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1191,45,,00,,,00,1,,UNITED STATES,45,SOUTH CAROLINA,YEAR,SC,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,33.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,SOUTH CAROLINA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1192,46,,00,,,00,                 (D),,UNITED STATES,46,SOUTH DAKOTA,YEAR,SD,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,SOUTH DAKOTA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1193,47,,00,,,00,2,,UNITED STATES,47,TENNESSEE,YEAR,TN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,TENNESSEE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1194,48,,00,,,00,35,,UNITED STATES,48,TEXAS,YEAR,TX,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,13.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,TEXAS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1195,49,,00,,,00,4,,UNITED STATES,49,UTAH,YEAR,UT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,UTAH,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1196,50,,00,,,00,25,,UNITED STATES,50,VERMONT,YEAR,VT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,11.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,VERMONT,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1197,51,,00,,,00,1,,UNITED STATES,51,VIRGINIA,YEAR,VA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,VIRGINIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1198,53,,00,,,00,"1,906",,UNITED STATES,53,WASHINGTON,YEAR,WA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,14.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WASHINGTON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1199,54,,00,,,00,3,,UNITED STATES,54,WEST VIRGINIA,YEAR,WV,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WEST VIRGINIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1200,55,,00,,,00,637,,UNITED STATES,55,WISCONSIN,YEAR,WI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,22.7,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WISCONSIN,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1242,01,,00,,,00,                 (D),,UNITED STATES,01,ALABAMA,YEAR,AL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ALABAMA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1243,06,,00,,,00,"1,365",,UNITED STATES,06,CALIFORNIA,YEAR,CA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,12.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,CALIFORNIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1244,08,,00,,,00,                 (D),,UNITED STATES,08,COLORADO,YEAR,CO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,COLORADO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1245,13,,00,,,00,2,,UNITED STATES,13,GEORGIA,YEAR,GA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,31.4,ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,GEORGIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1246,16,,00,,,00,35,,UNITED STATES,16,IDAHO,YEAR,ID,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,37.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,IDAHO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1247,23,,00,,,00,                 (D),,UNITED STATES,23,MAINE,YEAR,ME,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MAINE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1248,27,,00,,,00,                 (D),,UNITED STATES,27,MINNESOTA,YEAR,MN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MINNESOTA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1249,30,,00,,,00,                 (D),,UNITED STATES,30,MONTANA,YEAR,MT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MONTANA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1250,35,,00,,,00,                 (D),,UNITED STATES,35,NEW MEXICO,YEAR,NM,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW MEXICO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1251,40,,00,,,00,                 (D),,UNITED STATES,40,OKLAHOMA,YEAR,OK,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OKLAHOMA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1252,41,,00,,,00,6,,UNITED STATES,41,OREGON,YEAR,OR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,37.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OREGON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1253,48,,00,,,00,                 (D),,UNITED STATES,48,TEXAS,YEAR,TX,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,TEXAS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1254,50,,00,,,00,                 (D),,UNITED STATES,50,VERMONT,YEAR,VT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,VERMONT,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1255,53,,00,,,00,2,,UNITED STATES,53,WASHINGTON,YEAR,WA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,25,ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WASHINGTON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1256,55,,00,,,00,                 (D),,UNITED STATES,55,WISCONSIN,YEAR,WI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,PLUMS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"PLUMS, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WISCONSIN,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1272,01,,00,,,00,                 (D),,UNITED STATES,01,ALABAMA,YEAR,AL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ALABAMA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1273,02,,00,,,00,                 (D),,UNITED STATES,02,ALASKA,YEAR,AK,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ALASKA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1274,05,,00,,,00,1,,UNITED STATES,05,ARKANSAS,YEAR,AR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,33.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ARKANSAS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1275,06,,00,,,00,"4,295",,UNITED STATES,06,CALIFORNIA,YEAR,CA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,30.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,CALIFORNIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1276,08,,00,,,00,"5,390",,UNITED STATES,08,COLORADO,YEAR,CO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,COLORADO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1277,09,,00,,,00,6,,UNITED STATES,09,CONNECTICUT,YEAR,CT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,CONNECTICUT,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1278,13,,00,,,00,3,,UNITED STATES,13,GEORGIA,YEAR,GA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,33.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,GEORGIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1279,16,,00,,,00,794,,UNITED STATES,16,IDAHO,YEAR,ID,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,13.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,IDAHO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1280,17,,00,,,00,12,,UNITED STATES,17,ILLINOIS,YEAR,IL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ILLINOIS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1281,18,,00,,,00,                 (D),,UNITED STATES,18,INDIANA,YEAR,IN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,INDIANA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1282,19,,00,,,00,21,,UNITED STATES,19,IOWA,YEAR,IA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,30.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,IOWA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1283,21,,00,,,00,6,,UNITED STATES,21,KENTUCKY,YEAR,KY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,KENTUCKY,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1284,23,,00,,,00,607,,UNITED STATES,23,MAINE,YEAR,ME,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MAINE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1285,24,,00,,,00,7,,UNITED STATES,24,MARYLAND,YEAR,MD,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MARYLAND,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1286,25,,00,,,00,20,,UNITED STATES,25,MASSACHUSETTS,YEAR,MA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MASSACHUSETTS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1287,26,,00,,,00,11,,UNITED STATES,26,MICHIGAN,YEAR,MI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MICHIGAN,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1288,27,,00,,,00,14,,UNITED STATES,27,MINNESOTA,YEAR,MN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,14.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MINNESOTA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1289,29,,00,,,00,4,,UNITED STATES,29,MISSOURI,YEAR,MO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,20.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MISSOURI,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1290,30,,00,,,00,9,,UNITED STATES,30,MONTANA,YEAR,MT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,16.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MONTANA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1291,31,,00,,,00,                 (D),,UNITED STATES,31,NEBRASKA,YEAR,NE,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,POTATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"POTATOES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEBRASKA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
